Drug_Name,URL
"Tildrakizumab-asmn Injection, for Subcutaneous Use (Ilumya)",https://www.rxlist.com/ilumya-drug.htm
Tiludronate (Skelid),https://www.rxlist.com/skelid-drug.htm
Timentin (Ticarcillin and Clavulanate),https://www.rxlist.com/timentin-drug.htm
Timentin Injection (Ticarcillin Disodium and Clavulanate Potassium Galaxy),https://www.rxlist.com/timentin-injection-drug.htm
Timolide (Timolol Maleate-Hydrochlorothiazide),https://www.rxlist.com/timolide-drug.htm
Timolol (Blocadren),https://www.rxlist.com/blocadren-drug.htm
Timolol Maleate Ophthalmic Gel Forming Solution (Timoptic-XE),https://www.rxlist.com/timoptic-xe-drug.htm
Timolol Maleate Ophthalmic Solution (Timoptic),https://www.rxlist.com/timoptic-drug.htm
Timolol Maleate Ophthalmic Solution (Timoptic in Ocudose),https://www.rxlist.com/timoptic-in-ocudose-drug.htm
Timolol Maleate Ophthalmic Solution (Istalol),https://www.rxlist.com/istalol-drug.htm
Timolol Maleate-Hydrochlorothiazide (Timolide),https://www.rxlist.com/timolide-drug.htm
Timolol Ophthalmic Solution (Betimol),https://www.rxlist.com/betimol-drug.htm
Timoptic (Timolol Maleate Ophthalmic Solution),https://www.rxlist.com/timoptic-drug.htm
Timoptic in Ocudose (Timolol Maleate Ophthalmic Solution),https://www.rxlist.com/timoptic-in-ocudose-drug.htm
Timoptic-XE (Timolol Maleate Ophthalmic Gel Forming Solution),https://www.rxlist.com/timoptic-xe-drug.htm
Timothy Grass Pollen Allergen Extract Tablets (Grastek),https://www.rxlist.com/grastek-drug.htm
Tindamax (Tinidazole),https://www.rxlist.com/tindamax-drug.htm
Tinidazole (Tindamax),https://www.rxlist.com/tindamax-drug.htm
Tinzaparin (Innohep),https://www.rxlist.com/innohep-drug.htm
Tioconazole (Vagistat-1),https://www.rxlist.com/vagistat-1-drug.htm
Tiopronin Tablets (Thiola),https://www.rxlist.com/thiola-ec-drug.htm
Tiotropium Bromide (Spiriva),https://www.rxlist.com/spiriva-drug.htm
tiotropium bromide and olodaterol (Stiolto Respimat),https://www.rxlist.com/stiolto-respimat-drug.htm
Tiotropium Bromide Inhalation Spray (Spiriva Respimat),https://www.rxlist.com/spiriva-respimat-drug.htm
Tipranavir (Aptivus),https://www.rxlist.com/aptivus-drug.htm
Tirbanibulin Ointment (Klisyri),https://www.rxlist.com/klisyri-drug.htm
Tirofiban HCl (Aggrastat),https://www.rxlist.com/aggrastat-drug.htm
Tirosint (Levothyroxine Sodium Capsules),https://www.rxlist.com/tirosint-drug.htm
Tirosint-Sol (Levothyroxine Sodium Oral Solution),https://www.rxlist.com/tirosint-sol-drug.htm
Tirzepatide Injection (Mounjaro),https://www.rxlist.com/mounjaro-drug.htm
Tirzepatide Injection (Zepbound),https://www.rxlist.com/zepbound-drug.htm
Tisagenlecleucel Suspension for Intravenous Infusion (Kymriah),https://www.rxlist.com/kymriah-drug.htm
Tislelizumab-jsgr Injection (Tevimbra),https://www.rxlist.com/tevimbra-drug.htm
Tisotumab Vedotin-tftv for Injection (Tivdak),https://www.rxlist.com/tivdak-drug.htm
"Tisseel (Fibrinogen Human, Human Thrombin Kit)",https://www.rxlist.com/tisseel-drug.htm
TissueBlue (Brilliant Blue G Ophthalmic Solution 0.025% For Intraocular Ophthalmic Administration),https://www.rxlist.com/tissueblue-drug.htm
Tivdak (Tisotumab Vedotin-tftv for Injection),https://www.rxlist.com/tivdak-drug.htm
Tivicay (Doutegravir 50mg Tablets),https://www.rxlist.com/tivicay-drug.htm
Tivorbex (Indomethacin Capsules),https://www.rxlist.com/tivorbex-drug.htm
Tivozanib Capsules (Fotivda),https://www.rxlist.com/fotivda-drug.htm
"Tixagevimab Injection; Cilgavimab injection, Copackaged for Intramuscular Use (Evusheld)",https://www.rxlist.com/evusheld-drug.htm
Tizanidine (Zanaflex),https://www.rxlist.com/zanaflex-drug.htm
Tlando (Testosterone Undecanoate Capsules),https://www.rxlist.com/tlando-drug.htm
Tnkase (Tenecteplase),https://www.rxlist.com/tnkase-drug.htm
Tobi (Tobramycin),https://www.rxlist.com/tobi-drug.htm
TOBI Podhaler (Tobramycin Inhalation Powder),https://www.rxlist.com/tobi-podhaler-drug.htm
Tobradex (Tobramycin and Dexamethasone),https://www.rxlist.com/tobradex-drug.htm
Tobradex Ophthalmic Ointment (Tobramycin and Dexamethasone Opthalmic Ointment),https://www.rxlist.com/tobradex-ointment-drug.htm
Tobradex ST (Tobramycin / Dexamethasone Ophthalmic Suspension 0.3%/0.05%),https://www.rxlist.com/tobradex-st-drug.htm
Tobramycin (Tobi),https://www.rxlist.com/tobi-drug.htm
Tobramycin / Dexamethasone Ophthalmic Suspension 0.3%/0.05% (Tobradex ST),https://www.rxlist.com/tobradex-st-drug.htm
Tobramycin and Dexamethasone (Tobradex),https://www.rxlist.com/tobradex-drug.htm
Tobramycin and Dexamethasone Opthalmic Ointment (Tobradex Ophthalmic Ointment),https://www.rxlist.com/tobradex-ointment-drug.htm
Tobramycin Inhalation Powder (TOBI Podhaler),https://www.rxlist.com/tobi-podhaler-drug.htm
Tobramycin Inhalation Solution (Bethkis),https://www.rxlist.com/bethkis-drug.htm
Tobramycin Inhalation Solution for Oral Inhalation (Kitabis Pak),https://www.rxlist.com/kitabis-pak-drug.htm
Tobramycin Injection (Tobramycin Injection),https://www.rxlist.com/tobramycin-injection-drug.htm
Tobramycin Ophthalmic Ointment (Tobrex),https://www.rxlist.com/tobrex-drug.htm
Tobrex (Tobramycin Ophthalmic Ointment),https://www.rxlist.com/tobrex-drug.htm
Tocainide HCl (Tonocard),https://www.rxlist.com/tonocard-drug.htm
Tocilizumab Injection (Actemra),https://www.rxlist.com/actemra-drug.htm
Tocilizumab-aazg iIjection (Tyenne),https://www.rxlist.com/tyenne-drug.htm
Tocilizumab-bavi Injection (Tofidence),https://www.rxlist.com/tofidence-drug.htm
Tofacitinib Tablets (Xeljanz),https://www.rxlist.com/xeljanz-drug.htm
"Tofersen Injection, for Intrathecal Use (Qaslody)",https://www.rxlist.com/qalsody-drug.htm
Tofidence (Tocilizumab-bavi Injection),https://www.rxlist.com/tofidence-drug.htm
Tofranil (Imipramine),https://www.rxlist.com/tofranil-drug.htm
Tofranil-PM (Imipramine Pamoate),https://www.rxlist.com/tofranil-pm-drug.htm
"Tolak (Fluorouracil Cream, 4%)",https://www.rxlist.com/tolak-drug.htm
Tolbutamide Tablets (Tolinase),https://www.rxlist.com/tolinase-drug.htm
Tolcapone (Tasmar),https://www.rxlist.com/tasmar-drug.htm
Tolectin (Tolmetin Sodium),https://www.rxlist.com/tolectin-drug.htm
Tolinase (Tolbutamide Tablets),https://www.rxlist.com/tolinase-drug.htm
Tolmetin Sodium (Tolectin),https://www.rxlist.com/tolectin-drug.htm
Tolsura (Itraconazole Capsules),https://www.rxlist.com/tolsura-drug.htm
Tolterodine Tartrate (Detrol),https://www.rxlist.com/detrol-drug.htm
Tolterodine Tartrate (Detrol LA),https://www.rxlist.com/detrol-la-drug.htm
Tolvaptan Tablets  (Samsca),https://www.rxlist.com/samsca-drug.htm
Tolvaptan Tablets for Oral Use (Jynarque),https://www.rxlist.com/jynarque-drug.htm
Tonocard (Tocainide HCl),https://www.rxlist.com/tonocard-drug.htm
Topamax (Topiramate),https://www.rxlist.com/topamax-drug.htm
Topicort (Desoximetasone),https://www.rxlist.com/topicort-drug.htm
Topiramate (Topamax),https://www.rxlist.com/topamax-drug.htm
Topiramate Extended-release Capsules (Trokendi XR),https://www.rxlist.com/trokendi-xr-drug.htm
Topiramate Extended-Release Capsules (Qudexy XR),https://www.rxlist.com/qudexy-xr-drug.htm
Topiramate Oral Solution (Eprontia),https://www.rxlist.com/eprontia-drug.htm
Toposar (Etoposide Injection),https://www.rxlist.com/toposar-drug.htm
Topotecan Capsules (Hycamtin Capsules),https://www.rxlist.com/hycamtin-capsules-drug.htm
Topotecan Hydrochloride (Hycamtin),https://www.rxlist.com/hycamtin-drug.htm
Toprol XL (Metoprolol Succinate),https://www.rxlist.com/toprol-xl-drug.htm
Topronin Delayed-release Tablets (Thiola),https://www.rxlist.com/thiola-drug.htm
Toradol (Ketorolac Tromethamine),https://www.rxlist.com/toradol-drug.htm
Torecan (Thiethylperazine),https://www.rxlist.com/torecan-drug.htm
Toremifene (Fareston),https://www.rxlist.com/fareston-drug.htm
Toripalimab-tpzi Injection (Loqtorzi),https://www.rxlist.com/loqtorzi-drug.htm
Torisel (Temsirolimus Injection),https://www.rxlist.com/torisel-drug.htm
Torsemide (Demadex),https://www.rxlist.com/demadex-drug.htm
Torsemide tablets (Soaanz),https://www.rxlist.com/soaanz-drug.htm
Tositumomab and Iodine 1131 Tositumomab (Bexxar),https://www.rxlist.com/bexxar-drug.htm
Tosymra (Sumatriptan Nasal Spray),https://www.rxlist.com/tosymra-drug.htm
"Totect (Dexrazoxane for Injection,  Intravenous Infusion Only )",https://www.rxlist.com/totect-drug.htm
Toujeo (Insulin Glargine Injection for Subcutaneous Use),https://www.rxlist.com/toujeo-drug.htm
Toujeo U 300 (Insulin Glargine Injection for Subcutaneous Use),https://www.rxlist.com/toujeo-u-300-drug.htm
Tovet (Clobetasol Propionate Foam),https://www.rxlist.com/tovet-drug.htm
Toviaz (Fesoterodine Fumarate Extended-Release Tablets),https://www.rxlist.com/toviaz-drug.htm
Tovorafenib Tablets (Ojemda),https://www.rxlist.com/ojemda-drug.htm
ToxiBan (ToxiBan Granules and Suspension),https://www.rxlist.com/toxiban-drug.htm
ToxiBan Granules and Suspension (ToxiBan),https://www.rxlist.com/toxiban-drug.htm
TPOXX (Tecovirimat Capsules),https://www.rxlist.com/tpoxx-drug.htm
Trabectedin for Injection (Yondelis),https://www.rxlist.com/yondelis-drug.htm
Trace Elements (Tralement),https://www.rxlist.com/tralement-drug.htm
"Trace Elements Injection 4*, USP (Multrys)",https://www.rxlist.com/multrys-drug.htm
Trace Metal-5 Combination (Multitrace 5 Concentrate),https://www.rxlist.com/multitrace-5-drug.htm
Tracleer (Bosentan),https://www.rxlist.com/tracleer-drug.htm
Tracrium (Atracurium Besylate),https://www.rxlist.com/tracrium-drug.htm
Tradjenta (Linagliptin),https://www.rxlist.com/tradjenta-drug.htm
Tralement (Trace Elements),https://www.rxlist.com/tralement-drug.htm
Tralokinumab-ldrm for Injection (Adbry),https://www.rxlist.com/adbry-drug.htm
Tramadol Hcl (Ultram),https://www.rxlist.com/ultram-drug.htm
Tramadol HCl Extended-Release (Ultram ER),https://www.rxlist.com/ultram-er-drug.htm
Tramadol Hydrochloride and Acetaminophen Tablets (Ultracet),https://www.rxlist.com/ultracet-drug.htm
Tramadol Hydrochloride Extended-release Capsules (ConZip),https://www.rxlist.com/conzip-drug.htm
Tramadol Hydrochloride Extended-Release Tablets (Ryzolt),https://www.rxlist.com/ryzolt-drug.htm
Tramadol Hydrochloride Oral Solution (Qdolo),https://www.rxlist.com/qdolo-drug.htm
Tramadol Hydrochloride Orally Disintegrating Tablets (Rybix ODT),https://www.rxlist.com/rybix-odt-drug.htm
Trametinib Tablets (Mekinist),https://www.rxlist.com/mekinist-drug.htm
Trandate (Labetalol),https://www.rxlist.com/trandate-drug.htm
Trandolapril (Mavik),https://www.rxlist.com/mavik-drug.htm
Trandolapril and Verapamil ER (Tarka),https://www.rxlist.com/tarka-drug.htm
Tranexamic Acid (Cyklokapron),https://www.rxlist.com/cyklokapron-drug.htm
Tranexamic Acid Tablets (Lysteda),https://www.rxlist.com/lysteda-drug.htm
Transderm Nitro (Nitroglycerin),https://www.rxlist.com/transderm-nitro-drug.htm
Transderm Scop (Scopolamine),https://www.rxlist.com/transderm-scop-drug.htm
Tranxene (Clorazepate),https://www.rxlist.com/tranxene-drug.htm
Tranylcypromine (Parnate),https://www.rxlist.com/parnate-drug.htm
Trastuzumab (Herceptin),https://www.rxlist.com/herceptin-drug.htm
"Trastuzumab and Hyaluronidase-oysk  Injection, for Subcutaneous Use (Herceptin Hylecta)",https://www.rxlist.com/herceptin-hylecta-drug.htm
Trastuzumab-anns for Injection (Kanjinti),https://www.rxlist.com/kanjinti-drug.htm
"Trastuzumab-Dkst Injection, for Intravenous Use (Ogivri)",https://www.rxlist.com/ogivri-drug.htm
Trastuzumab-dttb for Injection (Ontruzant),https://www.rxlist.com/ontruzant-drug.htm
Trastuzumab-pkrb for Injection (Herzuma),https://www.rxlist.com/herzuma-drug.htm
Trastuzumab-qyyp for Injection (Trazimera),https://www.rxlist.com/trazimera-drug.htm
Trastuzumab-str for Injection (Hercessi),https://www.rxlist.com/hercessi-drug.htm
Trasylol (Aprotinin),https://www.rxlist.com/trasylol-drug.htm
Travasol (Amino Acids (Injection)),https://www.rxlist.com/travasol-drug.htm
Travatan (Travoprost),https://www.rxlist.com/travatan-drug.htm
Travatan Z (Travoprost Ophthalmic Solution),https://www.rxlist.com/travatan-z-drug.htm
Travoprost (Travatan),https://www.rxlist.com/travatan-drug.htm
Travoprost Intracameral Implant (iDose TR),https://www.rxlist.com/idose-tr-drug.htm
Travoprost Ophthalmic Solution (Travatan Z),https://www.rxlist.com/travatan-z-drug.htm
Travoprost Ophthalmic Solution (Izba),https://www.rxlist.com/izba-drug.htm
Trazimera (Trastuzumab-qyyp for Injection),https://www.rxlist.com/trazimera-drug.htm
Trazodone Hydrochloride (Desyrel),https://www.rxlist.com/desyrel-drug.htm
Trazodone Hydrochloride Extended-Release Tablets (Oleptro),https://www.rxlist.com/oleptro-drug.htm
Treanda (Bendamustine Hydrochloride Injection),https://www.rxlist.com/treanda-drug.htm
Trecator (Ethionamide Tablets),https://www.rxlist.com/trecator-drug.htm
Tree Weed Feathers Mold Penicillium Allergenic Extracts (Tree Weed Feathers Mold Penicillium Allergenic Extracts),https://www.rxlist.com/tree-weed-feathers-mold-penicillium-allergenic-extracts-drug.htm
Trelegy Ellipta (Fluticasone Furoate Inhalation Powder),https://www.rxlist.com/trelegy-ellipta-drug.htm
Trelstar (Triptorelin Pamoate for Injectable Suspension),https://www.rxlist.com/trelstar-drug.htm
Trelstar Depot (Triptorelin Pamoate for Injectable Suspension),https://www.rxlist.com/trelstar-depot-drug.htm
Trelstar LA (Triptorelin Pamoate for Injectable Suspension),https://www.rxlist.com/trelstar-la-drug.htm
Tremelimumab-actl Injection (Imjudo),https://www.rxlist.com/imjudo-drug.htm
Tremfya (Guselkumab for Injection),https://www.rxlist.com/tremfya-drug.htm
Trental (Pentoxifylline),https://www.rxlist.com/trental-drug.htm
Treprostinil Inhalation Powder (Tyvaso DPI),https://www.rxlist.com/tyvaso-dpi-drug.htm
Treprostinil Inhalation Solution (Tyvaso),https://www.rxlist.com/tyvaso-drug.htm
Treprostinil Sodium (Remodulin),https://www.rxlist.com/remodulin-drug.htm
Treprostinil Tablets (Orenitram),https://www.rxlist.com/orenitram-drug.htm
Tresiba (Insulin Degludec Injection),https://www.rxlist.com/tresiba-drug.htm
Tretinoin (Vesanoid),https://www.rxlist.com/vesanoid-drug.htm
Tretinoin (Atralin),https://www.rxlist.com/atralin-drug.htm
Tretinoin (Retin-A),https://www.rxlist.com/retin-a-drug.htm
Tretinoin (Avita Cream),https://www.rxlist.com/avita-cream-drug.htm
Tretinoin and Benzoyl Peroxide Cream (Twyneo),https://www.rxlist.com/twyneo-drug.htm
Tretinoin Cream (Renova 0.02%),https://www.rxlist.com/renova-002-drug.htm
Tretinoin Cream (Relissa),https://www.rxlist.com/relissa-drug.htm
Tretinoin Emollient Cream 0.05% (Renova),https://www.rxlist.com/renova-drug.htm
Tretinoin Gel (Retin-A Micro),https://www.rxlist.com/retin-a-micro-drug.htm
Tretinoin Gel (Avita),https://www.rxlist.com/avita-drug.htm
Tretinoin Lotion (Altreno),https://www.rxlist.com/altreno-drug.htm
Tretten (Catridecacog Coagulation Factor XIII A-Subunit (Recombinant) ),https://www.rxlist.com/tretten-drug.htm
Trexall (Methotrexate),https://www.rxlist.com/trexall-drug.htm
Treximet (Sumatriptan and Naproxen Sodium Tablets),https://www.rxlist.com/treximet-drug.htm
"Trezix Capsules (Acetaminophen, Caffeine and Dihydrocodeine Bitartrate)",https://www.rxlist.com/trezix-drug.htm
Tri-Linyah (Norgestimate and Ethinyl Estradiol Tablets),https://www.rxlist.com/tri-linyah-drug.htm
Tri-Luma (Hydroquinone 4% Cream),https://www.rxlist.com/tri-luma-drug.htm
Tri-Sprintec (Norgestimate and Ethinyl Estradiol Tablets-Triphasic Regimen),https://www.rxlist.com/tri-sprintec-drug.htm
"Triacin C (Triprolidine HCl, Pseudoephedrine HCl, and Codeine Phosphate Syrup)",https://www.rxlist.com/triacin-c-drug.htm
Triamcinolone Acetonide (Nasacort AQ),https://www.rxlist.com/nasacort-aq-drug.htm
Triamcinolone Acetonide (inhalation aerosol) (Azmacort),https://www.rxlist.com/azmacort-drug.htm
Triamcinolone Acetonide Cream (Triamcinolone Cream),https://www.rxlist.com/triamcinolone-cream-drug.htm
Triamcinolone Acetonide Dental Paste (Oralone),https://www.rxlist.com/oralone-drug.htm
Triamcinolone Acetonide Extended-Release Injectable Suspension (Zilretta),https://www.rxlist.com/zilretta-drug.htm
Triamcinolone Acetonide Injectable Suspension (Trivaris),https://www.rxlist.com/trivaris-drug.htm
Triamcinolone Acetonide Injectable Suspension (Kenalog 10 Injection),https://www.rxlist.com/kenalog-10-injection-drug.htm
Triamcinolone Acetonide Injectable Suspension (Triesence),https://www.rxlist.com/triesence-drug.htm
Triamcinolone Acetonide Injectable Suspension (Kenalog-40 Injection),https://www.rxlist.com/kenalog-40-drug.htm
Triamcinolone Acetonide Injectable Suspension (Xipere),https://www.rxlist.com/xipere-drug.htm
Triamcinolone Acetonide Lotion (Triamcinolone Lotion),https://www.rxlist.com/triamcinolone-lotion-drug.htm
Triamcinolone Acetonide Nasal Spray (Allernaze),https://www.rxlist.com/allernaze-drug.htm
Triamcinolone Acetonide Ointment (Triamcinolone Ointment),https://www.rxlist.com/triamcinolone-ointment-drug.htm
Triamcinolone Acetonide Ointment (Trianex),https://www.rxlist.com/trianex-drug.htm
Triamcinolone Acetonide Ointment  (Ellzia Pak),https://www.rxlist.com/ellzia-pak-drug.htm
Triamcinolone Acetonide Topical Aerosol (Kenalog Spray),https://www.rxlist.com/kenalog-spray-drug.htm
Triamcinolone Cream (Triamcinolone Acetonide Cream),https://www.rxlist.com/triamcinolone-cream-drug.htm
Triamcinolone Diacetate (Aristocort Forte Injection),https://www.rxlist.com/aristocort-forte-drug.htm
Triamcinolone Diacetate Injectable Suspension (Aristocort),https://www.rxlist.com/aristocort-drug.htm
Triamcinolone Hexacetonide Injectable Suspension (Aristospan Injection 20 mg),https://www.rxlist.com/aristospan-injection-20-drug.htm
Triamcinolone Hexacetonide Injection 5 mg (Aristospan 5 mg),https://www.rxlist.com/aristospan-injection-5-drug.htm
Triamcinolone Lotion (Triamcinolone Acetonide Lotion),https://www.rxlist.com/triamcinolone-lotion-drug.htm
Triamcinolone Ointment (Triamcinolone Acetonide Ointment),https://www.rxlist.com/triamcinolone-ointment-drug.htm
Triamterene (Dyrenium),https://www.rxlist.com/dyrenium-drug.htm
Triamterene and Hydrochlorothiazide Tablets (Maxide),https://www.rxlist.com/maxide-drug.htm
"Trianal (Acetylsalicylic Acid (ASA), Caffeine and Butalbital)",https://www.rxlist.com/trianal-drug.htm
Trianex (Triamcinolone Acetonide Ointment),https://www.rxlist.com/trianex-drug.htm
Triazolam (Halcion),https://www.rxlist.com/halcion-drug.htm
Tribenzor (Olmesartan Medoxomil Amlodipine Hydrochlorothiazide Tablets),https://www.rxlist.com/tribenzor-drug.htm
Tricarbocyanine (Ic-Green),https://www.rxlist.com/ic-green-drug.htm
Triclabendazole Tablets (Egaten),https://www.rxlist.com/egaten-drug.htm
Tricor (Fenofibrate),https://www.rxlist.com/tricor-drug.htm
Tridione (Trimethadione Tablets),https://www.rxlist.com/tridione-drug.htm
Trientine (Syprine),https://www.rxlist.com/syprine-drug.htm
Trientine Hydrochloride Capsules (Clovique),https://www.rxlist.com/clovique-drug.htm
Trientine Tetrahydrochloride Tablets (Cuvrior),https://www.rxlist.com/cuvrior-drug.htm
Triesence (Triamcinolone Acetonide Injectable Suspension),https://www.rxlist.com/triesence-drug.htm
Triethanolamine Polypeptide (Cerumenex),https://www.rxlist.com/cerumenex-drug.htm
Trifarotene Cream (Aklief),https://www.rxlist.com/aklief-drug.htm
"Triferic (Ferric Pyrophosphate Citrate Solution, for Addition to Bicarbonate Concentrate)",https://www.rxlist.com/triferic-drug.htm
Triferic AVNU (Ferric Pyrophosphate Citrate Injection),https://www.rxlist.com/triferic-avnu-drug.htm
Trifluoperazine (Stelazine),https://www.rxlist.com/stelazine-drug.htm
Trifluridine (Viroptic),https://www.rxlist.com/viroptic-drug.htm
Trifluridine and Tipiracil Tablets (Lonsurf),https://www.rxlist.com/lonsurf-drug.htm
Triglide (Fenofibrate),https://www.rxlist.com/triglide-drug.htm
Triheptanoin Oral Liquid (Dojolvi),https://www.rxlist.com/dojolvi-drug.htm
Trihexyphenidyl (Artane),https://www.rxlist.com/artane-drug.htm
"Trijardy XR (Empagliflozin, Linagliptin, and Metformin Hydrochloride Extended-release Tablets)",https://www.rxlist.com/trijardy-xr-drug.htm
"Trikafta (Lexacaftor, Tezacaftor and Ivacaftor Tablets; Ivacaftor Tablets)",https://www.rxlist.com/trikafta-drug.htm
Trilaciclib for Injection (Cosela),https://www.rxlist.com/cosela-drug.htm
Trileptal (Oxcarbazepine),https://www.rxlist.com/trileptal-drug.htm
Trilipix (Fenofibric Acid Capsules),https://www.rxlist.com/trilipix-drug.htm
Trilisate (Choline Magnesium Trisalicylate),https://www.rxlist.com/trilisate-drug.htm
"TriLyte (PEG-3350, Sodium Chloride, Sodium Bicarbonate and Potassium Chloride)",https://www.rxlist.com/trilyte-drug.htm
Trimethadione Tablets (Tridione),https://www.rxlist.com/tridione-drug.htm
Trimethobenzamide Hydrochloride Capsules (Tigan),https://www.rxlist.com/tigan-drug.htm
Trimethobenzamide Hydrochloride Injectable (Tigan Injection),https://www.rxlist.com/tigan-injection-drug.htm
Trimethoprim (Trimethoprim Tablet),https://www.rxlist.com/trimethoprim-drug.htm
Trimethoprim and Sulfamethoxazole (Bactrim),https://www.rxlist.com/bactrim-drug.htm
Trimethoprim and Sulfamethoxazole (Septra),https://www.rxlist.com/septra-drug.htm
Trimethoprim Hydrochloride Oral Solution (Primsol),https://www.rxlist.com/primsol-drug.htm
Trimethoprim Tablet (Trimethoprim),https://www.rxlist.com/trimethoprim-drug.htm
Trimetrexate Glucuronate Inj (Neutrexin),https://www.rxlist.com/neutrexin-drug.htm
Trimipramine (Surmontil),https://www.rxlist.com/surmontil-drug.htm
TriNessa (Norgestimate and Ethinyl Estradiol Tablets),https://www.rxlist.com/trinessa-drug.htm
Trintellix (Vortioxetine Tablets),https://www.rxlist.com/trintellix-drug.htm
Triostat (Liothyronine Sodium Injection),https://www.rxlist.com/triostat-drug.htm
Tripedia (Diphtheria and Tetanus Toxoids and Acellular Pertussis Vaccine),https://www.rxlist.com/tripedia-drug.htm
"Triple Vita Drops with Fluoride (Vitamin A, D, C, and Fluoride)",https://www.rxlist.com/triple-vita-drops-with-fluoride-drug.htm
"Triprolidine HCl, Pseudoephedrine HCl, and Codeine Phosphate Syrup (Triacin C)",https://www.rxlist.com/triacin-c-drug.htm
Triptodur (Triptorelin for Extended-release Injectable Suspension),https://www.rxlist.com/triptodur-drug.htm
Triptorelin for Extended-release Injectable Suspension (Triptodur),https://www.rxlist.com/triptodur-drug.htm
Triptorelin Pamoate for Injectable Suspension (Trelstar Depot),https://www.rxlist.com/trelstar-depot-drug.htm
Triptorelin Pamoate for Injectable Suspension (Trelstar LA),https://www.rxlist.com/trelstar-la-drug.htm
Triptorelin Pamoate for Injectable Suspension (Trelstar),https://www.rxlist.com/trelstar-drug.htm
Trisenox (Arsenic Trioxide Injection),https://www.rxlist.com/trisenox-drug.htm
"Triumeq (Abacavir, Dolutegravir, and Lamivudine Film-coated Tablets)",https://www.rxlist.com/triumeq-drug.htm
Trivaris (Triamcinolone Acetonide Injectable Suspension),https://www.rxlist.com/trivaris-drug.htm
Trivora-28 (Levonorgestrel and Ethinyl Estradiol),https://www.rxlist.com/trivora-drug.htm
"Trizivir (Abacavir Sulfate, Lamivudine, and Zidovudine)",https://www.rxlist.com/trizivir-drug.htm
Trobicin (Spectinomycin),https://www.rxlist.com/trobicin-drug.htm
"Trodelvy (Sacituzumab Govitecan-hziy for Injection, for IV Use)",https://www.rxlist.com/trodelvy-drug.htm
Trofinetide Oral Solution (Daybue),https://www.rxlist.com/daybue-drug.htm
Trogarzo (Ibalizumab-uiyk Injection),https://www.rxlist.com/trogarzo-drug.htm
Troglitazone (removed from the US market 3/21/00) (Rezulin),https://www.rxlist.com/rezulin-drug.htm
Trokendi XR (Topiramate Extended-release Capsules),https://www.rxlist.com/trokendi-xr-drug.htm
Troleandomycin (Tao),https://www.rxlist.com/tao-drug.htm
Tromethamine Injection (Tham),https://www.rxlist.com/tham-drug.htm
TrophAmine (Amino Acids),https://www.rxlist.com/trophamine-drug.htm
Tropicamide and Phenylephrine Hydrochloride Ophthalmic Spray (MydCombi),https://www.rxlist.com/mydcombi-drug.htm
Tropicamide Ophthalmic Solution (Mydriacil),https://www.rxlist.com/mydriacil-drug.htm
Trospium Chloride Extended Release Capsule (Sanctura XR),https://www.rxlist.com/sanctura-xr-drug.htm
Trospium Chloride Tablets (Sanctura),https://www.rxlist.com/sanctura-drug.htm
Trovafloxacin and Azithromycin (Trovan - Zithromax),https://www.rxlist.com/trovan-zithromax-drug.htm
Trovafloxacin Mesylate Injection (Trovan),https://www.rxlist.com/trovan-drug.htm
Trovan (Trovafloxacin Mesylate Injection),https://www.rxlist.com/trovan-drug.htm
Trovan - Zithromax (Trovafloxacin and Azithromycin),https://www.rxlist.com/trovan-zithromax-drug.htm
Troxyca ER (Oxycodone Hydrochloride and naltrexone Hydrochloride Capsules),https://www.rxlist.com/troxyca-er-drug.htm
Trudhesa (Dihydroergotamine Mesylate Nasal Spray ),https://www.rxlist.com/trudhesa-drug.htm
TRUE Test (Thin-layer Rapid Use Epicutaneous Patch Test for Topical Use Only),https://www.rxlist.com/true-test-drug.htm
Trulance (Plecanatide Tablets),https://www.rxlist.com/trulance-drug.htm
"Trulicity (Dulaglutide Injection, for Subcutaneous Use)",https://www.rxlist.com/trulicity-drug.htm
Trumenba  (Meningococcal Group B Vaccine),https://www.rxlist.com/trumenba-drug.htm
Truqap (Capivasertib Tablets),https://www.rxlist.com/truqap-drug.htm
Truseltiq (Infigratinib Capsules),https://www.rxlist.com/truseltiq-drug.htm
Trusopt (Dorzolamide Hydrochloride Ophthalmic Solution),https://www.rxlist.com/trusopt-drug.htm
Truvada (Emtricitabine Tenofovir DF),https://www.rxlist.com/truvada-drug.htm
Truxima (Rituximab-abbs Injection),https://www.rxlist.com/truxima-drug.htm
Trypan Blue (VisionBlue),https://www.rxlist.com/visionblue-drug.htm
Tryvio (Aprocitentan Tablets),https://www.rxlist.com/tryvio-drug.htm
Tuberculin (mono-vaccine) (Mono-Vacc),https://www.rxlist.com/mono-vacc-drug.htm
Tuberculin Purified Protein (Tubersol),https://www.rxlist.com/tubersol-drug.htm
Tuberculin Purified Protein Derivative (Aplisol),https://www.rxlist.com/aplisol-drug.htm
Tubersol (Tuberculin Purified Protein),https://www.rxlist.com/tubersol-drug.htm
Tucatinib Tablets (Tukysa),https://www.rxlist.com/tukysa-drug.htm
Tudorza Pressair (Aclidinium Bromide),https://www.rxlist.com/tudorza-pressair-drug.htm
Tukysa (Tucatinib Tablets),https://www.rxlist.com/tukysa-drug.htm
Turalio  (Pexidartinib Capsules),https://www.rxlist.com/turalio-drug.htm
